Well,SampleID,Mass/Charge,Height,Width
F04,18-331-148542,2469.562,5710.6127,3.74176060606061
F04,18-331-148542,2490.5005,203.6716,3.77348560606061
F04,18-331-148542,2509.5867,7127.8512,3.80240409090909
F04,18-331-148542,2530.8093,268.4755,3.83455954545455
F04,18-331-148542,2549.6113,4669.5167,3.86304742424242
F04,18-331-148542,2565.6106,190.9273,3.88728878787879
F04,18-331-148542,2581.6099,0,3.91153015151515
F04,18-331-148542,2699.4517,178.4754,4.09007833333333
F04,18-331-148542,2738.325,129.9094,4.14897727272727
F04,18-331-148542,2976.6429,207.6733,4.510065
F04,18-331-148542,2992.6287,233.8687,4.53428590909091
F04,18-331-148542,3016.5634,180.1882,4.57055060606061
F04,18-331-148542,3032.4856,347.1365,4.59467515151515
F04,18-331-148542,3072.6059,289.4802,4.65546348484849
F04,18-331-148542,3087.9569,4086.149,4.67872257575758
F04,18-331-148542,3168.0062,7309.3307,4.80000939393939
F04,18-331-148542,3184.0055,359.9452,4.82425075757576
F04,18-331-148542,3200.0048,0,4.84849212121212
F04,18-331-148542,3355.6771,180.3419,5.08435924242424
F04,18-331-148542,3419.5109,151.7414,5.18107712121212
F04,18-331-148542,3491.8144,400.3629,5.29062787878788
F04,18-331-148542,3610.5946,130.981,5.47059787878788
F04,18-331-148542,3690.7219,217.6379,5.59200287878788
F04,18-331-148542,3832.6531,269.7743,5.80705015151515
F04,18-331-148542,3913.2001,1650.2729,5.92909106060606
F04,18-331-148542,4155.6354,4693.5772,6.29641727272727
F04,18-331-148542,4171.6347,175.9623,6.32065863636364
F04,18-331-148542,4187.634,53.699,6.3449
F04,18-331-148542,4343.6719,118.9582,6.58132106060606
F04,18-331-148542,4436.0834,126.69,6.72133848484849
F04,18-331-148542,4484.8156,169.0614,6.79517515151515
F04,18-331-148542,4678.0812,102.7188,7.08800181818182
F04,18-331-148542,4774.0303,4252.2797,7.23337924242424
F04,18-331-148542,4790.0296,219.4063,7.25762060606061
F04,18-331-148542,4806.0289,51.2271,7.28186196969697
F04,18-331-148542,4812.1255,157.4122,7.29109924242424
F04,18-331-148542,4822.0282,24.9575,7.30610333333333
F04,18-331-148542,4961.3101,111.951,7.51713651515152
F04,18-331-148542,4977.9757,194.3977,7.54238742424242
F04,18-331-148542,5018.1254,264.184,7.6032203030303
F04,18-331-148542,5058.1732,170.0964,7.66389878787879
F04,18-331-148542,5102.0938,105.3568,7.73044515151515
F04,18-331-148542,5297.9981,110.6055,8.02726984848485
F04,18-331-148542,5312.376,3752.4306,8.04905454545455
F04,18-331-148542,5328.3753,348.0328,8.07329590909091
F04,18-331-148542,5344.3746,29.6105,8.09753727272727
F04,18-331-148542,5350.247,132.2139,8.10643484848485
F04,18-331-148542,5360.3739,33.4982,8.12177863636364
F04,18-331-148542,5500.6681,87.6953,8.33434560606061
F04,18-331-148542,5596.2626,98.9026,8.47918575757576
F04,18-331-148542,5637.332,209.3317,8.54141212121212
F04,18-331-148542,5676.8123,149.4657,8.60123075757576
F04,18-331-148542,5716.4392,128.4794,8.66127151515152
F04,18-331-148542,5835.2565,84.411,8.84129772727273
F04,18-331-148542,6255.8867,85.6421,9.47861621212121
F04,18-331-148542,6335.4787,93.9516,9.59921015151515
F04,18-331-148542,6625.5505,56.3707,10.0387128787879
F04,18-331-148542,6664.8851,75.3742,10.0983107575758
F04,18-331-148542,6983.7881,536.3754,10.5814971212121
F04,18-331-148542,7244.4812,83.7038,10.9764866666667
F04,18-331-148542,7324.3786,102.3154,11.0975433333333
F05,18-341-115977,1192.7476,0,1.80719333333333
F05,18-341-115977,1209.9895,0,1.83331742424242
F05,18-341-115977,1231.7138,0,1.86623303030303
F05,18-341-115977,1251.9902,382.6327,1.89695484848485
F05,18-341-115977,1271.7711,108.4124,1.92692590909091
F05,18-341-115977,1390.7824,159.7036,2.10724606060606
F05,18-341-115977,1569.7486,213.9289,2.37840696969697
F05,18-341-115977,1633.2526,198.7504,2.47462515151515
F05,18-341-115977,1700.3602,131.3026,2.57630333333333
F05,18-341-115977,1737.1745,155.1845,2.63208257575758
F05,18-341-115977,1771.3344,208.0325,2.68384
F05,18-341-115977,1793.3911,96.4657,2.71725924242424
F05,18-341-115977,1856.1045,171.6711,2.81227954545455
F05,18-341-115977,1915.0348,105.0194,2.90156787878788
F05,18-341-115977,1931.13,117.2466,2.92595454545455
F05,18-341-115977,2123.6188,219.3016,3.21760424242424
F05,18-341-115977,2163.6868,154.5718,3.27831333333333
F05,18-341-115977,2280.2722,453.6977,3.45495787878788
F05,18-341-115977,2452.3347,180.4683,3.71565863636364
F05,18-341-115977,2469.562,7744.6484,3.74176060606061
F05,18-341-115977,2490.6867,270.9863,3.77376772727273
F05,18-341-115977,2509.5867,9403.5452,3.80240409090909
F05,18-341-115977,2531.1227,324.5054,3.83503439393939
F05,18-341-115977,2549.6113,6370.9415,3.86304742424242
F05,18-341-115977,2565.6106,450.5065,3.88728878787879
F05,18-341-115977,2581.6099,0,3.91153015151515
F05,18-341-115977,2698.9681,188.9249,4.08934560606061
F05,18-341-115977,2976.7247,255.8165,4.51018893939394
F05,18-341-115977,2992.7237,247.0924,4.53442984848485
F05,18-341-115977,3032.4796,367.9408,4.59466606060606
F05,18-341-115977,3072.9876,310.4935,4.65604181818182
F05,18-341-115977,3087.9569,5214.7548,4.67872257575758
F05,18-341-115977,3168.0062,8217.623,4.80000939393939
F05,18-341-115977,3184.0055,570.7592,4.82425075757576
F05,18-341-115977,3200.0048,153.2461,4.84849212121212
F05,18-341-115977,3355.8998,233.4825,5.08469666666667
F05,18-341-115977,3419.5109,167.6963,5.18107712121212
F05,18-341-115977,3491.8589,444.8655,5.2906953030303
F05,18-341-115977,3690.7657,203.5795,5.59206924242424
F05,18-341-115977,3751.4198,136.8626,5.68396939393939
F05,18-341-115977,3833.0826,258.3213,5.80770090909091
F05,18-341-115977,3913.2001,1926.4353,5.92909106060606
F05,18-341-115977,4034.4329,43.4473,6.11277712121212
F05,18-341-115977,4155.6354,5342.7075,6.29641727272727
F05,18-341-115977,4171.6347,354.7136,6.32065863636364
F05,18-341-115977,4187.634,80.9501,6.3449
F05,18-341-115977,4194.0276,197.7992,6.35458727272727
F05,18-341-115977,4258.1985,131.8976,6.45181590909091
F05,18-341-115977,4343.5508,114.0247,6.58113757575758
F05,18-341-115977,4436.2094,154.0977,6.72152939393939
F05,18-341-115977,4484.4635,173.2088,6.79464166666667
F05,18-341-115977,4678.3533,104.7059,7.08841409090909
F05,18-341-115977,4734.2353,115.1223,7.17308378787879
F05,18-341-115977,4774.0303,4709.8641,7.23337924242424
F05,18-341-115977,4790.0296,561.1038,7.25762060606061
F05,18-341-115977,4806.0289,54.3666,7.28186196969697
F05,18-341-115977,4812.4193,204.5759,7.29154439393939
F05,18-341-115977,4822.0282,28.9803,7.30610333333333
F05,18-341-115977,4938.221,102.2222,7.48215303030303
F05,18-341-115977,4962.0932,144.8301,7.51832303030303
F05,18-341-115977,4978.3155,245.5538,7.54290227272727
F05,18-341-115977,5018.3139,307.6697,7.60350590909091
F05,18-341-115977,5057.8642,211.5105,7.66343060606061
F05,18-341-115977,5100.745,97.2604,7.72840151515152
F05,18-341-115977,5312.376,4502.0292,8.04905454545455
F05,18-341-115977,5328.3753,503.7111,8.07329590909091
F05,18-341-115977,5344.3746,78.4445,8.09753727272727
F05,18-341-115977,5350.2009,182.42,8.106365
F05,18-341-115977,5360.3739,72.5392,8.12177863636364
F05,18-341-115977,5433.7535,76.2573,8.23295984848485
F05,18-341-115977,5501.0772,95.7435,8.33496545454545
F05,18-341-115977,5556.9167,102.827,8.41957075757576
F05,18-341-115977,5596.2388,132.2314,8.4791496969697
F05,18-341-115977,5637.1782,269.9235,8.54117909090909
F05,18-341-115977,5677.314,213.211,8.60199090909091
F05,18-341-115977,5717.4536,156.8396,8.66280848484849
F05,18-341-115977,5836.7186,97.5065,8.84351303030303
F05,18-341-115977,6256.2312,116.4687,9.47913818181818
F05,18-341-115977,6337.2936,113.6006,9.60196
F05,18-341-115977,6625.7651,79.0442,10.039038030303
F05,18-341-115977,6665.4966,104.502,10.0992372727273
F05,18-341-115977,6983.9729,730.5081,10.5817771212121
F05,18-341-115977,7245.5312,126.4625,10.9780775757576
F05,18-341-115977,7325.5417,148.752,11.0993056060606
F05,18-341-115977,7825.084,67.7053,11.8561878787879
F06,18-309-149786,1192.7476,0,1.80719333333333
F06,18-309-149786,1233.0169,0,1.86820742424242
F06,18-309-149786,1390.9638,88.4621,2.10752090909091
F06,18-309-149786,1569.1475,160.0984,2.37749621212121
F06,18-309-149786,1915.1766,106.7869,2.90178272727273
F06,18-309-149786,2163.5744,135.4853,3.27814303030303
F06,18-309-149786,2280.4367,247.7152,3.45520712121212
F06,18-309-149786,2452.4912,190.8654,3.71589575757576
F06,18-309-149786,2469.562,2928.6481,3.74176060606061
F06,18-309-149786,2509.5867,3784.3919,3.80240409090909
F06,18-309-149786,2549.6113,2955.2758,3.86304742424242
F06,18-309-149786,2565.6106,156.0084,3.88728878787879
F06,18-309-149786,2581.6099,0,3.91153015151515
F06,18-309-149786,2976.6102,179.6015,4.51001545454545
F06,18-309-149786,2992.4878,157.2281,4.53407242424242
F06,18-309-149786,3016.3173,178.4756,4.57017772727273
F06,18-309-149786,3032.1546,220.7659,4.59417363636364
F06,18-309-149786,3072.3808,180.213,4.65512242424242
F06,18-309-149786,3087.9569,2551.173,4.67872257575758
F06,18-309-149786,3168.0062,4395.1535,4.80000939393939
F06,18-309-149786,3184.0055,236.8891,4.82425075757576
F06,18-309-149786,3200.0048,25.3991,4.84849212121212
F06,18-309-149786,3421.522,157.932,5.18412424242424
F06,18-309-149786,3499.5525,160.8552,5.30235227272727
F06,18-309-149786,3610.319,111.465,5.4701803030303
F06,18-309-149786,3690.7547,130.8211,5.59205257575758
F06,18-309-149786,3751.174,91.1688,5.68359696969697
F06,18-309-149786,3913.2001,859.5169,5.92909106060606
F06,18-309-149786,4079.0857,47.8362,6.18043287878788
F06,18-309-149786,4155.6354,3032.7433,6.29641727272727
F06,18-309-149786,4171.6347,93.2619,6.32065863636364
F06,18-309-149786,4174.8261,65.2035,6.32549409090909
F06,18-309-149786,4187.634,64.1045,6.3449
F06,18-309-149786,4342.9366,99.4333,6.58020696969697
F06,18-309-149786,4483.5669,106.7399,6.79328318181818
F06,18-309-149786,4678.127,97.0602,7.08807121212121
F06,18-309-149786,4774.0303,2916.9229,7.23337924242424
F06,18-309-149786,4790.0296,142.7146,7.25762060606061
F06,18-309-149786,4806.0289,66.8636,7.28186196969697
F06,18-309-149786,4822.0282,51.2175,7.30610333333333
F06,18-309-149786,4961.6563,91.7681,7.51766106060606
F06,18-309-149786,5018.1126,73.0341,7.60320090909091
F06,18-309-149786,5312.376,2690.3317,8.04905454545455
F06,18-309-149786,5328.3753,134.0802,8.07329590909091
F06,18-309-149786,5344.3746,7.6994,8.09753727272727
F06,18-309-149786,5349.9486,104.0167,8.10598272727273
F06,18-309-149786,5360.3739,51.171,8.12177863636364
F06,18-309-149786,5500.4653,84.0106,8.33403833333333
F06,18-309-149786,5636.2751,86.5248,8.53981075757576
F06,18-309-149786,5835.5888,55.502,8.84180121212121
F06,18-309-149786,6983.642,301.953,10.5812757575758
F06,18-309-149786,7325.1741,62.8559,11.0987486363636
F07,18-335-400745,1192.7476,0,1.80719333333333
F07,18-335-400745,1232.7723,0,1.86783681818182
F07,18-335-400745,1248.7716,31.1104,1.89207818181818
F07,18-335-400745,1310.5398,39.3952,1.98566636363636
F07,18-335-400745,1312.8215,136.5764,1.98912348484848
F07,18-335-400745,1521.9574,68.4453,2.30599606060606
F07,18-335-400745,1537.9567,52.8145,2.33023742424242
F07,18-335-400745,1570.016,92.3106,2.37881212121212
F07,18-335-400745,1602.0066,363.2442,2.42728272727273
F07,18-335-400745,1618.0059,253.9903,2.45152409090909
F07,18-335-400745,1835.64,105.5223,2.78127272727273
F07,18-335-400745,1891.1918,577.947,2.86544212121212
F07,18-335-400745,1907.1911,559.444,2.88968348484848
F07,18-335-400745,2280.1984,196.052,3.45484606060606
F07,18-335-400745,2414.3534,87.2063,3.65811121212121
F07,18-335-400745,2429.9659,88.5511,3.68176651515152
F07,18-335-400745,2509.5867,2970.0732,3.80240409090909
F07,18-335-400745,2528.7751,86.1409,3.83147742424242
F07,18-335-400745,2549.6113,787.9091,3.86304742424242
F07,18-335-400745,2565.6106,453.6442,3.88728878787879
F07,18-335-400745,2697.3841,110.2026,4.08694560606061
F07,18-335-400745,2740.6782,90.7101,4.15254272727273
F07,18-335-400745,2878.821,966.4953,4.36185
F07,18-335-400745,2894.8203,427.045,4.38609136363636
F07,18-335-400745,2910.8196,0,4.41033272727273
F07,18-335-400745,3016.1675,105.2753,4.56995075757576
F07,18-335-400745,3031.9555,152.3468,4.59387196969697
F07,18-335-400745,3167.604,102.7877,4.7994
F07,18-335-400745,3497.2159,1710.8075,5.29881196969697
F07,18-335-400745,3513.2152,70.2034,5.32305333333333
F07,18-335-400745,3913.2001,1156.3465,5.92909106060606
F07,18-335-400745,4437.0193,101.2772,6.72275651515151
F07,18-335-400745,4775.7631,69.3667,7.2360046969697
F07,18-335-400745,5314.5411,85.4189,8.052335
F08,18-339-401039,1192.7476,0,1.80719333333333
F08,18-339-401039,1232.7723,0,1.86783681818182
F08,18-339-401039,1248.7716,24.5837,1.89207818181818
F08,18-339-401039,1310.1756,129.4155,1.98511454545455
F08,18-339-401039,1312.8215,60.6175,1.98912348484848
F08,18-339-401039,1519.8982,75.8045,2.30287606060606
F08,18-339-401039,1521.9574,183.0419,2.30599606060606
F08,18-339-401039,1537.9567,1.5772,2.33023742424242
F08,18-339-401039,1602.0066,333.3087,2.42728272727273
F08,18-339-401039,1618.0059,239.8086,2.45152409090909
F08,18-339-401039,1632.5339,57.0919,2.47353621212121
F08,18-339-401039,1834.4761,60.1846,2.77950924242424
F08,18-339-401039,1891.1918,777.9656,2.86544212121212
F08,18-339-401039,1907.1911,723.9689,2.88968348484848
F08,18-339-401039,2124.7045,61.4765,3.21924924242424
F08,18-339-401039,2280.0191,229.5738,3.45457439393939
F08,18-339-401039,2414.3409,89.1178,3.65809227272727
F08,18-339-401039,2430.208,121.359,3.68213333333333
F08,18-339-401039,2509.5867,4674.3266,3.80240409090909
F08,18-339-401039,2530.4178,248.2117,3.83396636363636
F08,18-339-401039,2549.6113,4863.7064,3.86304742424242
F08,18-339-401039,2565.6106,193.0369,3.88728878787879
F08,18-339-401039,2587.316,111.7652,3.92017575757576
F08,18-339-401039,2624.6728,75.0267,3.97677696969697
F08,18-339-401039,2695.099,135.9987,4.08348333333333
F08,18-339-401039,2714.0421,148.8058,4.112185
F08,18-339-401039,2738.7495,105.9953,4.14962045454545
F08,18-339-401039,2843.0427,101.2405,4.30764045454545
F08,18-339-401039,2878.821,6457.819,4.36185
F08,18-339-401039,2894.8203,306.6459,4.38609136363636
F08,18-339-401039,2910.8196,16.1384,4.41033272727273
F08,18-339-401039,2916.549,213.5491,4.41901363636364
F08,18-339-401039,3016.3945,136.4182,4.5702946969697
F08,18-339-401039,3032.4124,169.1652,4.59456424242424
F08,18-339-401039,3068.7006,140.2311,4.64954636363636
F08,18-339-401039,3110.7373,119.1445,4.71323833333333
F08,18-339-401039,3167.1305,229.7917,4.79868257575758
F08,18-339-401039,3187.713,165.4009,4.82986818181818
F08,18-339-401039,3207.0204,154.229,4.85912181818182
F08,18-339-401039,3401.0799,143.419,5.15315136363636
F08,18-339-401039,3497.2159,6302.1987,5.29881196969697
F08,18-339-401039,3513.2152,290.4432,5.32305333333333
F08,18-339-401039,3534.8249,277.1198,5.3557953030303
F08,18-339-401039,3684.6772,174.8491,5.58284424242424
F08,18-339-401039,3728.5307,86.478,5.64928893939394
F08,18-339-401039,3823.255,271.9074,5.79281060606061
F08,18-339-401039,3860.6964,102.4974,5.84954
F08,18-339-401039,3913.2001,1892.502,5.92909106060606
F08,18-339-401039,4018.626,100.9993,6.08882727272727
F08,18-339-401039,4152.1745,86.4282,6.29117348484848
F08,18-339-401039,4257.6623,84.7339,6.45100348484849
F08,18-339-401039,4398.6216,152.6629,6.66457818181818
F08,18-339-401039,4437.2086,158.7647,6.72304333333333
F08,18-339-401039,4478.7179,77.4508,6.78593621212121
F08,18-339-401039,4768.6271,99.2745,7.22519257575758
F08,18-339-401039,5017.2776,169.6709,7.60193575757576
F08,18-339-401039,5058.0621,230.3867,7.66373045454545
F08,18-339-401039,5098.3725,177.5959,7.72480681818182
F08,18-339-401039,5387.8497,296.7437,8.16340863636364
F08,18-339-401039,5428.0027,266.0042,8.22424651515152
F08,18-339-401039,5758.2149,174.1841,8.72456803030303
F08,18-339-401039,6007.4031,149.1795,9.10212590909091
F08,18-339-401039,6047.9051,169.5834,9.16349257575758
F08,18-339-401039,6378.1231,233.3583,9.66382287878788
F08,18-339-401039,6998.6459,255.3234,10.6040089393939
F09,18-339-401570,1192.7476,0,1.80719333333333
F09,18-339-401570,1232.7723,0,1.86783681818182
F09,18-339-401570,1248.7716,257.4097,1.89207818181818
F09,18-339-401570,1312.8215,2318.0572,1.98912348484848
F09,18-339-401570,1521.9574,713.5825,2.30599606060606
F09,18-339-401570,1537.9567,881.5782,2.33023742424242
F09,18-339-401570,1570.4237,137.6428,2.37942984848485
F09,18-339-401570,1602.0066,1742.8415,2.42728272727273
F09,18-339-401570,1618.0059,1466.2005,2.45152409090909
F09,18-339-401570,1633.8844,358.7397,2.47558242424242
F09,18-339-401570,1779.2971,156.6117,2.6959046969697
F09,18-339-401570,1835.3805,343.0752,2.78087954545455
F09,18-339-401570,1871.7802,158.4853,2.83603060606061
F09,18-339-401570,1891.1918,2295.2696,2.86544212121212
F09,18-339-401570,1907.1911,2168.3793,2.88968348484848
F09,18-339-401570,1928.2433,120.7191,2.92158075757576
F09,18-339-401570,2043.817,92.9343,3.09669242424242
F09,18-339-401570,2123.4239,181.6561,3.21730893939394
F09,18-339-401570,2140.1064,147.7924,3.24258545454545
F09,18-339-401570,2200.3065,169.1574,3.33379772727273
F09,18-339-401570,2279.3814,328.7157,3.45360818181818
F09,18-339-401570,2413.2029,213.9193,3.65636803030303
F09,18-339-401570,2429.3118,249.816,3.68077545454545
F09,18-339-401570,2509.5867,7110.9319,3.80240409090909
F09,18-339-401570,2530.3535,408.5785,3.83386893939394
F09,18-339-401570,2549.6113,2451.9544,3.86304742424242
F09,18-339-401570,2565.6106,3775.5382,3.88728878787879
F09,18-339-401570,2583.1249,266.451,3.91382560606061
F09,18-339-401570,2623.7213,231.5969,3.9753353030303
F09,18-339-401570,2878.821,3709.6839,4.36185
F09,18-339-401570,2894.8203,2632.5606,4.38609136363636
F09,18-339-401570,2910.8196,782.0724,4.41033272727273
F09,18-339-401570,2930.5123,224.2429,4.44017015151515
F09,18-339-401570,3031.2832,336.386,4.59285333333333
F09,18-339-401570,3087.1048,172.9526,4.67743151515152
F09,18-339-401570,3202.2714,194.6501,4.85192636363636
F09,18-339-401570,3497.2159,2951.9436,5.29881196969697
F09,18-339-401570,3513.2152,3269.5686,5.32305333333333
F09,18-339-401570,3531.7381,300.1257,5.35111833333333
F09,18-339-401570,3550.086,191.6912,5.37891818181818
F09,18-339-401570,3820.3467,192.0853,5.78840409090909
F09,18-339-401570,3913.2001,1971.6151,5.92909106060606
F09,18-339-401570,3931.7633,144.1139,5.95721712121212
F09,18-339-401570,3950.3602,102.4109,5.98539424242424
F09,18-339-401570,4399.3141,147.9069,6.66562742424242
F09,18-339-401570,4437.2684,158.4998,6.72313393939394
F09,18-339-401570,4456.0452,103.7299,6.75158363636364
F09,18-339-401570,5018.643,189.6346,7.60400454545455
F09,18-339-401570,5058.3461,151.007,7.66416075757576
F09,18-339-401570,5074.9202,156.6017,7.68927303030303
